origin,destination,hour,cluster,leaving,heading,activity,people
8,3,8-9,5,residential,religious,Sleep->Leisure,6
8,3,8-9,6,residential,education,Sleep->Work,5
8,3,8-9,7,residential,commercial,Sleep->Work,6
8,3,8-9,8,residential,commercial,Sleep->Work,3
8,4,8-9,1,residential,education,Sleep->Work,2
8,4,8-9,2,residential,commercial,Sleep->Work,2
8,4,8-9,3,residential,commercial,Sleep->Work,2
8,4,8-9,4,residential,commercial,Sleep->Work,2
8,4,8-9,5,residential,religious,Sleep->Leisure,3
8,4,8-9,6,residential,education,Sleep->Work,2
8,4,8-9,7,residential,commercial,Sleep->Work,2
8,4,8-9,8,residential,commercial,Sleep->Work,2
8,5,8-9,1,residential,education,Sleep->Work,23
8,5,8-9,2,residential,commercial,Sleep->Work,17
8,5,8-9,3,residential,commercial,Sleep->Work,19
8,5,8-9,4,residential,commercial,Sleep->Work,17
8,5,8-9,5,residential,entertainment,Sleep->Leisure,24
8,5,8-9,6,residential,education,Sleep->Work,16
8,5,8-9,7,residential,commercial,Sleep->Work,23
8,5,8-9,8,residential,commercial,Sleep->Work,19
8,6,8-9,1,residential,education,Sleep->Work,4
8,6,8-9,2,residential,commercial,Sleep->Work,4
8,6,8-9,3,residential,commercial,Sleep->Work,4
8,6,8-9,4,residential,commercial,Sleep->Work,3
8,6,8-9,5,residential,religious,Sleep->Leisure,5
8,6,8-9,6,residential,education,Sleep->Work,3
8,6,8-9,7,residential,commercial,Sleep->Work,5
8,6,8-9,8,residential,commercial,Sleep->Work,2
8,7,8-9,1,residential,education,Sleep->Work,24
8,7,8-9,2,residential,commercial,Sleep->Work,17
8,7,8-9,3,residential,commercial,Sleep->Work,19
8,7,8-9,4,residential,commercial,Sleep->Work,18
8,7,8-9,5,residential,religious,Sleep->Leisure,24
8,7,8-9,6,residential,education,Sleep->Work,16
8,7,8-9,7,residential,commercial,Sleep->Work,24
8,7,8-9,8,residential,commercial,Sleep->Work,18
8,8,8-9,1,residential,education,Sleep->Work,274
8,8,8-9,2,residential,commercial,Sleep->Work,188
8,8,8-9,3,residential,commercial,Sleep->Work,220
8,8,8-9,4,residential,commercial,Sleep->Work,207
8,8,8-9,5,residential,religious,Sleep->Leisure,284
8,8,8-9,6,residential,education,Sleep->Work,157
8,8,8-9,7,residential,commercial,Sleep->Work,280
8,8,8-9,8,residential,commercial,Sleep->Work,240
8,9,8-9,1,residential,education,Sleep->Work,1
8,9,8-9,2,residential,commercial,Sleep->Work,0
8,9,8-9,3,residential,commercial,Sleep->Work,1
8,9,8-9,4,residential,commercial,Sleep->Work,0
8,9,8-9,5,residential,religious,Sleep->Leisure,1
8,9,8-9,6,residential,education,Sleep->Work,0
8,9,8-9,7,residential,commercial,Sleep->Work,1
8,9,8-9,8,residential,commercial,Sleep->Work,0
8,10,8-9,1,residential,education,Sleep->Work,34
8,10,8-9,2,residential,commercial,Sleep->Work,28
8,10,8-9,3,residential,commercial,Sleep->Work,29
8,10,8-9,4,residential,commercial,Sleep->Work,26
8,10,8-9,5,residential,religious,Sleep->Leisure,31
8,10,8-9,6,residential,education,Sleep->Work,26
8,10,8-9,7,residential,commercial,Sleep->Work,31
8,10,8-9,8,residential,commercial,Sleep->Work,31
8,11,8-9,1,residential,education,Sleep->Work,0
8,11,8-9,2,residential,commercial,Sleep->Work,0
8,11,8-9,3,residential,commercial,Sleep->Work,0
8,11,8-9,4,residential,commercial,Sleep->Work,0
8,11,8-9,5,residential,religious,Sleep->Leisure,1
8,11,8-9,6,residential,education,Sleep->Work,0
8,11,8-9,7,residential,commercial,Sleep->Work,1
8,11,8-9,8,residential,commercial,Sleep->Work,0
8,12,8-9,1,residential,education,Sleep->Work,1
8,12,8-9,2,residential,commercial,Sleep->Work,0
8,12,8-9,3,residential,commercial,Sleep->Work,1
8,12,8-9,4,residential,commercial,Sleep->Work,0
8,12,8-9,5,residential,religious,Sleep->Leisure,1
8,12,8-9,6,residential,education,Sleep->Work,0
8,12,8-9,7,residential,commercial,Sleep->Work,1
8,12,8-9,8,residential,commercial,Sleep->Work,0
8,14,8-9,1,residential,education,Sleep->Work,0
8,14,8-9,2,residential,commercial,Sleep->Work,0
8,14,8-9,3,residential,commercial,Sleep->Work,0
8,14,8-9,4,residential,commercial,Sleep->Work,0
8,14,8-9,5,residential,religious,Sleep->Leisure,1
8,14,8-9,6,residential,education,Sleep->Work,0
8,14,8-9,7,residential,commercial,Sleep->Work,1
8,14,8-9,8,residential,commercial,Sleep->Work,0
8,15,8-9,1,residential,education,Sleep->Work,0
8,15,8-9,2,residential,commercial,Sleep->Work,0
8,15,8-9,3,residential,commercial,Sleep->Work,0
8,15,8-9,4,residential,commercial,Sleep->Work,0
8,15,8-9,5,residential,religious,Sleep->Leisure,0
8,15,8-9,6,residential,education,Sleep->Work,0
8,15,8-9,7,residential,commercial,Sleep->Work,0
8,15,8-9,8,residential,commercial,Sleep->Work,1
8,16,8-9,1,residential,education,Sleep->Work,5
8,16,8-9,2,residential,commercial,Sleep->Work,4
8,16,8-9,3,residential,commercial,Sleep->Work,4
8,16,8-9,4,residential,commercial,Sleep->Work,4
8,16,8-9,5,residential,religious,Sleep->Leisure,5
8,16,8-9,6,residential,education,Sleep->Work,4
8,16,8-9,7,residential,commercial,Sleep->Work,5
8,16,8-9,8,residential,commercial,Sleep->Work,3
9,0,8-9,1,residential,education,Sleep->Work,59
9,0,8-9,2,residential,commercial,Sleep->Work,19
9,0,8-9,3,residential,commercial,Sleep->Work,22
9,0,8-9,4,residential,commercial,Sleep->Work,55
9,0,8-9,5,residential,entertainment,Sleep->Leisure,35
9,0,8-9,6,residential,education,Sleep->Work,62
9,0,8-9,7,residential,industrial,Sleep->Work,48
9,0,8-9,8,residential,commercial,Sleep->Work,20
9,1,8-9,1,residential,education,Sleep->Work,13
9,1,8-9,2,residential,commercial,Sleep->Work,16
9,1,8-9,3,residential,commercial,Sleep->Work,15
9,1,8-9,4,residential,commercial,Sleep->Work,12
9,1,8-9,5,residential,entertainment,Sleep->Leisure,7
9,1,8-9,6,residential,education,Sleep->Work,14
9,1,8-9,7,residential,industrial,Sleep->Work,0
9,1,8-9,8,residential,commercial,Sleep->Work,17
9,2,8-9,1,residential,education,Sleep->Work,5
9,2,8-9,2,residential,commercial,Sleep->Work,1
9,2,8-9,3,residential,commercial,Sleep->Work,1
9,2,8-9,4,residential,commercial,Sleep->Work,5
9,2,8-9,5,residential,entertainment,Sleep->Leisure,2
9,2,8-9,6,residential,education,Sleep->Work,6
9,2,8-9,7,residential,industrial,Sleep->Work,0
9,2,8-9,8,residential,commercial,Sleep->Work,1
9,3,8-9,1,residential,education,Sleep->Work,79
9,3,8-9,2,residential,commercial,Sleep->Work,27
9,3,8-9,3,residential,commercial,Sleep->Work,29
9,3,8-9,4,residential,commercial,Sleep->Work,75
9,3,8-9,5,residential,entertainment,Sleep->Leisure,53
9,3,8-9,6,residential,education,Sleep->Work,82
9,3,8-9,7,residential,industrial,Sleep->Work,80
9,3,8-9,8,residential,commercial,Sleep->Work,28
9,4,8-9,1,residential,education,Sleep->Work,9
9,4,8-9,2,residential,commercial,Sleep->Work,15
9,4,8-9,3,residential,commercial,Sleep->Work,15
9,4,8-9,4,residential,commercial,Sleep->Work,8
9,4,8-9,5,residential,entertainment,Sleep->Leisure,6
9,4,8-9,6,residential,education,Sleep->Work,9
9,4,8-9,7,residential,industrial,Sleep->Work,1
9,4,8-9,8,residential,commercial,Sleep->Work,16
9,5,8-9,1,residential,education,Sleep->Work,10
9,5,8-9,2,residential,commercial,Sleep->Work,16
9,5,8-9,3,residential,commercial,Sleep->Work,16
9,5,8-9,4,residential,commercial,Sleep->Work,9
9,5,8-9,5,residential,entertainment,Sleep->Leisure,8
9,5,8-9,6,residential,education,Sleep->Work,10
9,5,8-9,7,residential,industrial,Sleep->Work,3
9,5,8-9,8,residential,commercial,Sleep->Work,17
9,6,8-9,1,residential,education,Sleep->Work,4
9,6,8-9,2,residential,commercial,Sleep->Work,1
9,6,8-9,3,residential,commercial,Sleep->Work,1
9,6,8-9,4,residential,commercial,Sleep->Work,4
9,6,8-9,5,residential,entertainment,Sleep->Leisure,1
9,6,8-9,6,residential,education,Sleep->Work,4
9,6,8-9,7,residential,industrial,Sleep->Work,3
9,6,8-9,8,residential,commercial,Sleep->Work,1
9,7,8-9,1,residential,education,Sleep->Work,7
9,7,8-9,2,residential,commercial,Sleep->Work,12
9,7,8-9,3,residential,commercial,Sleep->Work,12
9,7,8-9,4,residential,commercial,Sleep->Work,7
9,7,8-9,5,residential,entertainment,Sleep->Leisure,2
9,7,8-9,6,residential,education,Sleep->Work,7
9,7,8-9,7,residential,industrial,Sleep->Work,0
9,7,8-9,8,residential,commercial,Sleep->Work,13
9,8,8-9,1,residential,education,Sleep->Work,3
9,8,8-9,2,residential,commercial,Sleep->Work,1
9,8,8-9,3,residential,commercial,Sleep->Work,1
9,8,8-9,4,residential,commercial,Sleep->Work,3
9,8,8-9,5,residential,entertainment,Sleep->Leisure,0
9,8,8-9,6,residential,education,Sleep->Work,3
9,8,8-9,7,residential,industrial,Sleep->Work,0
9,8,8-9,8,residential,commercial,Sleep->Work,1
9,9,8-9,1,residential,education,Meal->Work,104
9,9,8-9,2,residential,commercial,Meal->Work,44
9,9,8-9,3,residential,commercial,Meal->Work,47
9,9,8-9,4,residential,commercial,Meal->Work,100
9,9,8-9,5,residential,entertainment,Meal->Leisure,66
9,9,8-9,6,residential,education,Meal->Work,107
9,9,8-9,7,residential,industrial,Meal->Work,52
9,9,8-9,8,residential,commercial,Meal->Work,45
9,10,8-9,1,residential,education,Sleep->Work,23
9,10,8-9,2,residential,commercial,Sleep->Work,3
9,10,8-9,3,residential,commercial,Sleep->Work,3
9,10,8-9,4,residential,commercial,Sleep->Work,22
9,10,8-9,5,residential,entertainment,Sleep->Leisure,1
9,10,8-9,6,residential,education,Sleep->Work,24
9,10,8-9,7,residential,industrial,Sleep->Work,0
9,10,8-9,8,residential,commercial,Sleep->Work,3
9,11,8-9,1,residential,education,Sleep->Work,8
9,11,8-9,2,residential,commercial,Sleep->Work,1
9,11,8-9,3,residential,commercial,Sleep->Work,1
9,11,8-9,4,residential,commercial,Sleep->Work,8
9,11,8-9,5,residential,entertainment,Sleep->Leisure,8
9,11,8-9,6,residential,education,Sleep->Work,8
9,11,8-9,7,residential,industrial,Sleep->Work,1
9,11,8-9,8,residential,commercial,Sleep->Work,1
9,12,8-9,1,residential,education,Sleep->Work,46
9,12,8-9,2,residential,commercial,Sleep->Work,2
9,12,8-9,3,residential,commercial,Sleep->Work,2
9,12,8-9,4,residential,commercial,Sleep->Work,44
9,12,8-9,5,residential,entertainment,Sleep->Leisure,5
9,12,8-9,6,residential,education,Sleep->Work,48
9,12,8-9,7,residential,industrial,Sleep->Work,4
9,12,8-9,8,residential,commercial,Sleep->Work,2
9,13,8-9,1,residential,education,Sleep->Work,0
9,13,8-9,2,residential,commercial,Sleep->Work,0
9,13,8-9,3,residential,commercial,Sleep->Work,0
9,13,8-9,4,residential,commercial,Sleep->Work,0
9,13,8-9,5,residential,entertainment,Sleep->Leisure,0
9,13,8-9,6,residential,education,Sleep->Work,0
9,13,8-9,7,residential,industrial,Sleep->Work,0
9,13,8-9,8,residential,commercial,Sleep->Work,0
9,14,8-9,1,residential,education,Sleep->Work,4
9,14,8-9,2,residential,commercial,Sleep->Work,0
9,14,8-9,3,residential,commercial,Sleep->Work,0
9,14,8-9,4,residential,commercial,Sleep->Work,4
9,14,8-9,5,residential,entertainment,Sleep->Leisure,0
9,14,8-9,6,residential,education,Sleep->Work,4
9,14,8-9,7,residential,industrial,Sleep->Work,0
9,14,8-9,8,residential,commercial,Sleep->Work,0
9,15,8-9,1,residential,education,Sleep->Work,18
9,15,8-9,2,residential,commercial,Sleep->Work,3
9,15,8-9,3,residential,commercial,Sleep->Work,3
9,15,8-9,4,residential,commercial,Sleep->Work,17
9,15,8-9,5,residential,entertainment,Sleep->Leisure,4
9,15,8-9,6,residential,education,Sleep->Work,18
9,15,8-9,7,residential,industrial,Sleep->Work,0
9,15,8-9,8,residential,commercial,Sleep->Work,3
9,16,8-9,1,residential,education,Sleep->Work,26
9,16,8-9,2,residential,commercial,Sleep->Work,3
9,16,8-9,3,residential,commercial,Sleep->Work,3
9,16,8-9,4,residential,commercial,Sleep->Work,25
9,16,8-9,5,residential,entertainment,Sleep->Leisure,3
9,16,8-9,6,residential,education,Sleep->Work,27
9,16,8-9,7,residential,industrial,Sleep->Work,5
9,16,8-9,8,residential,commercial,Sleep->Work,3
10,0,8-9,1,residential,education,Sleep->Work,10
10,0,8-9,2,residential,commercial,Sleep->Work,11
10,0,8-9,3,residential,commercial,Sleep->Work,11
10,0,8-9,4,residential,commercial,Sleep->Work,10
10,0,8-9,5,residential,entertainment,Sleep->Leisure,9
10,0,8-9,6,residential,education,Sleep->Work,10
10,0,8-9,7,residential,commercial,Sleep->Work,10
10,0,8-9,8,residential,commercial,Sleep->Work,11
10,1,8-9,1,residential,education,Sleep->Work,35
10,1,8-9,2,residential,commercial,Sleep->Work,37
10,1,8-9,3,residential,commercial,Sleep->Work,37
10,1,8-9,4,residential,commercial,Sleep->Work,35
10,1,8-9,5,residential,entertainment,Sleep->Leisure,31
10,1,8-9,6,residential,education,Sleep->Work,35
10,1,8-9,7,residential,commercial,Sleep->Work,35
10,1,8-9,8,residential,commercial,Sleep->Work,37
10,2,8-9,1,residential,education,Sleep->Work,3
10,2,8-9,2,residential,commercial,Sleep->Work,3
10,2,8-9,3,residential,commercial,Sleep->Work,3
10,2,8-9,4,residential,commercial,Sleep->Work,3
10,2,8-9,5,residential,entertainment,Sleep->Leisure,2
10,2,8-9,6,residential,education,Sleep->Work,3
10,2,8-9,7,residential,commercial,Sleep->Work,3
10,2,8-9,8,residential,commercial,Sleep->Work,3
10,3,8-9,1,residential,education,Sleep->Work,32
10,3,8-9,2,residential,commercial,Sleep->Work,33
10,3,8-9,3,residential,commercial,Sleep->Work,33
10,3,8-9,4,residential,commercial,Sleep->Work,32
10,3,8-9,5,residential,entertainment,Sleep->Leisure,28
10,3,8-9,6,residential,education,Sleep->Work,32
10,3,8-9,7,residential,commercial,Sleep->Work,32
10,3,8-9,8,residential,commercial,Sleep->Work,33
10,4,8-9,1,residential,education,Sleep->Work,67
10,4,8-9,2,residential,commercial,Sleep->Work,71
10,4,8-9,3,residential,commercial,Sleep->Work,71
10,4,8-9,4,residential,commercial,Sleep->Work,67
10,4,8-9,5,residential,entertainment,Sleep->Leisure,60
10,4,8-9,6,residential,education,Sleep->Work,67
10,4,8-9,7,residential,commercial,Sleep->Work,67
10,4,8-9,8,residential,commercial,Sleep->Work,71
10,5,8-9,1,residential,education,Sleep->Work,32
10,5,8-9,2,residential,commercial,Sleep->Work,34
10,5,8-9,3,residential,commercial,Sleep->Work,34
10,5,8-9,4,residential,commercial,Sleep->Work,32
10,5,8-9,5,residential,entertainment,Sleep->Leisure,28
10,5,8-9,6,residential,education,Sleep->Work,32
10,5,8-9,7,residential,commercial,Sleep->Work,32
10,5,8-9,8,residential,commercial,Sleep->Work,34
10,6,8-9,1,residential,education,Sleep->Work,20
10,6,8-9,2,residential,commercial,Sleep->Work,21
10,6,8-9,3,residential,commercial,Sleep->Work,21
10,6,8-9,4,residential,commercial,Sleep->Work,20
10,6,8-9,5,residential,entertainment,Sleep->Leisure,17
10,6,8-9,6,residential,education,Sleep->Work,20
10,6,8-9,7,residential,commercial,Sleep->Work,20
10,6,8-9,8,residential,commercial,Sleep->Work,21
10,7,8-9,1,residential,education,Sleep->Work,35
10,7,8-9,2,residential,commercial,Sleep->Work,37
10,7,8-9,3,residential,commercial,Sleep->Work,37
10,7,8-9,4,residential,commercial,Sleep->Work,35
10,7,8-9,5,residential,entertainment,Sleep->Leisure,31
10,7,8-9,6,residential,education,Sleep->Work,35
10,7,8-9,7,residential,commercial,Sleep->Work,35
10,7,8-9,8,residential,commercial,Sleep->Work,37
10,8,8-9,1,residential,education,Sleep->Work,18
10,8,8-9,2,residential,commercial,Sleep->Work,19
10,8,8-9,3,residential,commercial,Sleep->Work,19
10,8,8-9,4,residential,commercial,Sleep->Work,18
10,8,8-9,5,residential,entertainment,Sleep->Leisure,16
10,8,8-9,6,residential,education,Sleep->Work,18
10,8,8-9,7,residential,commercial,Sleep->Work,18
10,8,8-9,8,residential,commercial,Sleep->Work,19
10,9,8-9,1,residential,education,Sleep->Work,13
10,9,8-9,2,residential,commercial,Sleep->Work,14
10,9,8-9,3,residential,commercial,Sleep->Work,14
10,9,8-9,4,residential,commercial,Sleep->Work,13
10,9,8-9,5,residential,entertainment,Sleep->Leisure,12
10,9,8-9,6,residential,education,Sleep->Work,13
10,9,8-9,7,residential,commercial,Sleep->Work,13
10,9,8-9,8,residential,commercial,Sleep->Work,14
10,10,8-9,1,residential,education,Sleep->Work,356
10,10,8-9,2,residential,commercial,Sleep->Work,376
10,10,8-9,3,residential,commercial,Sleep->Work,376
10,10,8-9,4,residential,commercial,Sleep->Work,356
10,10,8-9,5,residential,entertainment,Sleep->Leisure,317
10,10,8-9,6,residential,education,Sleep->Work,356
10,10,8-9,7,residential,commercial,Sleep->Work,356
10,10,8-9,8,residential,commercial,Sleep->Work,376
10,11,8-9,1,residential,education,Sleep->Work,40
10,11,8-9,2,residential,commercial,Sleep->Work,42
10,11,8-9,3,residential,commercial,Sleep->Work,42
10,11,8-9,4,residential,commercial,Sleep->Work,40
10,11,8-9,5,residential,entertainment,Sleep->Leisure,35
10,11,8-9,6,residential,education,Sleep->Work,40
10,11,8-9,7,residential,commercial,Sleep->Work,40
10,11,8-9,8,residential,commercial,Sleep->Work,42
10,12,8-9,1,residential,education,Sleep->Work,7
10,12,8-9,2,residential,commercial,Sleep->Work,7
10,12,8-9,3,residential,commercial,Sleep->Work,7
10,12,8-9,4,residential,commercial,Sleep->Work,7
10,12,8-9,5,residential,entertainment,Sleep->Leisure,6
10,12,8-9,6,residential,education,Sleep->Work,7
10,12,8-9,7,residential,commercial,Sleep->Work,7
10,12,8-9,8,residential,commercial,Sleep->Work,7
10,13,8-9,1,residential,education,Sleep->Work,0
10,13,8-9,2,residential,commercial,Sleep->Work,0
10,13,8-9,3,residential,commercial,Sleep->Work,0
10,13,8-9,4,residential,commercial,Sleep->Work,0
10,13,8-9,5,residential,entertainment,Sleep->Leisure,0
10,13,8-9,6,residential,education,Sleep->Work,0
10,13,8-9,7,residential,commercial,Sleep->Work,0
10,13,8-9,8,residential,commercial,Sleep->Work,0
10,14,8-9,1,residential,education,Sleep->Work,21
10,14,8-9,2,residential,commercial,Sleep->Work,22
10,14,8-9,3,residential,commercial,Sleep->Work,22
10,14,8-9,4,residential,commercial,Sleep->Work,21
10,14,8-9,5,residential,entertainment,Sleep->Leisure,19
10,14,8-9,6,residential,education,Sleep->Work,21
10,14,8-9,7,residential,commercial,Sleep->Work,21
10,14,8-9,8,residential,commercial,Sleep->Work,22
10,15,8-9,1,residential,education,Sleep->Work,39
10,15,8-9,2,residential,commercial,Sleep->Work,41
10,15,8-9,3,residential,commercial,Sleep->Work,41
10,15,8-9,4,residential,commercial,Sleep->Work,39
10,15,8-9,5,residential,entertainment,Sleep->Leisure,34
10,15,8-9,6,residential,education,Sleep->Work,39
10,15,8-9,7,residential,commercial,Sleep->Work,39
10,15,8-9,8,residential,commercial,Sleep->Work,41
10,16,8-9,1,residential,education,Sleep->Work,27
10,16,8-9,2,residential,commercial,Sleep->Work,29
10,16,8-9,3,residential,commercial,Sleep->Work,29
10,16,8-9,4,residential,commercial,Sleep->Work,27
10,16,8-9,5,residential,entertainment,Sleep->Leisure,24
10,16,8-9,6,residential,education,Sleep->Work,27
10,16,8-9,7,residential,commercial,Sleep->Work,27
10,16,8-9,8,residential,commercial,Sleep->Work,29
11,0,8-9,1,residential,education,Sleep->Work,37
11,0,8-9,2,residential,commercial,Sleep->Work,8
11,0,8-9,3,residential,commercial,Sleep->Work,8
11,0,8-9,4,residential,commercial,Sleep->Work,8
11,0,8-9,5,residential,entertainment,Sleep->Leisure,4
11,0,8-9,6,residential,education,Sleep->Work,37
11,0,8-9,7,residential,industrial,Sleep->Work,5
11,0,8-9,8,residential,commercial,Sleep->Work,8
11,1,8-9,1,residential,education,Sleep->Work,15
11,1,8-9,2,residential,commercial,Sleep->Work,249
11,1,8-9,3,residential,commercial,Sleep->Work,249
11,1,8-9,4,residential,commercial,Sleep->Work,236
11,1,8-9,5,residential,entertainment,Sleep->Leisure,39
11,1,8-9,6,residential,education,Sleep->Work,15
11,1,8-9,7,residential,industrial,Sleep->Work,0
11,1,8-9,8,residential,commercial,Sleep->Work,249
11,2,8-9,1,residential,education,Sleep->Work,91
11,2,8-9,2,residential,commercial,Sleep->Work,12
11,2,8-9,3,residential,commercial,Sleep->Work,12
11,2,8-9,4,residential,commercial,Sleep->Work,11
11,2,8-9,5,residential,entertainment,Sleep->Leisure,8
11,2,8-9,6,residential,education,Sleep->Work,91
11,2,8-9,7,residential,industrial,Sleep->Work,3
11,2,8-9,8,residential,commercial,Sleep->Work,12
11,3,8-9,1,residential,education,Sleep->Work,26
11,3,8-9,2,residential,commercial,Sleep->Work,10
11,3,8-9,3,residential,commercial,Sleep->Work,10
11,3,8-9,4,residential,commercial,Sleep->Work,9
11,3,8-9,5,residential,entertainment,Sleep->Leisure,9
11,3,8-9,6,residential,education,Sleep->Work,26
11,3,8-9,7,residential,industrial,Sleep->Work,15
11,3,8-9,8,residential,commercial,Sleep->Work,10
11,4,8-9,1,residential,education,Sleep->Work,5
11,4,8-9,2,residential,commercial,Sleep->Work,43
11,4,8-9,3,residential,commercial,Sleep->Work,43
11,4,8-9,4,residential,commercial,Sleep->Work,41
11,4,8-9,5,residential,entertainment,Sleep->Leisure,7
11,4,8-9,6,residential,education,Sleep->Work,5
11,4,8-9,7,residential,industrial,Sleep->Work,2
11,4,8-9,8,residential,commercial,Sleep->Work,43
11,5,8-9,1,residential,education,Sleep->Work,6
11,5,8-9,2,residential,commercial,Sleep->Work,26
11,5,8-9,3,residential,commercial,Sleep->Work,26
11,5,8-9,4,residential,commercial,Sleep->Work,25
11,5,8-9,5,residential,entertainment,Sleep->Leisure,9
11,5,8-9,6,residential,education,Sleep->Work,6
11,5,8-9,7,residential,industrial,Sleep->Work,10
11,5,8-9,8,residential,commercial,Sleep->Work,26
11,6,8-9,1,residential,education,Sleep->Work,9
11,6,8-9,2,residential,commercial,Sleep->Work,8
11,6,8-9,3,residential,commercial,Sleep->Work,8
11,6,8-9,4,residential,commercial,Sleep->Work,7
11,6,8-9,5,residential,entertainment,Sleep->Leisure,1
11,6,8-9,6,residential,education,Sleep->Work,9
11,6,8-9,7,residential,industrial,Sleep->Work,7
11,6,8-9,8,residential,commercial,Sleep->Work,8
11,7,8-9,1,residential,education,Sleep->Work,10
11,7,8-9,2,residential,commercial,Sleep->Work,47
11,7,8-9,3,residential,commercial,Sleep->Work,47
11,7,8-9,4,residential,commercial,Sleep->Work,44
11,7,8-9,5,residential,entertainment,Sleep->Leisure,3
11,7,8-9,6,residential,education,Sleep->Work,10
11,7,8-9,7,residential,industrial,Sleep->Work,0
11,7,8-9,8,residential,commercial,Sleep->Work,47
11,8,8-9,1,residential,education,Sleep->Work,1
11,8,8-9,2,residential,commercial,Sleep->Work,2
11,8,8-9,3,residential,commercial,Sleep->Work,2
11,8,8-9,4,residential,commercial,Sleep->Work,1
11,8,8-9,5,residential,entertainment,Sleep->Leisure,0
11,8,8-9,6,residential,education,Sleep->Work,1
11,8,8-9,7,residential,industrial,Sleep->Work,0
11,8,8-9,8,residential,commercial,Sleep->Work,2
11,9,8-9,1,residential,education,Sleep->Work,6
11,9,8-9,2,residential,commercial,Sleep->Work,2
11,9,8-9,3,residential,commercial,Sleep->Work,2
11,9,8-9,4,residential,commercial,Sleep->Work,2
11,9,8-9,5,residential,entertainment,Sleep->Leisure,2
11,9,8-9,6,residential,education,Sleep->Work,6
11,9,8-9,7,residential,industrial,Sleep->Work,3
11,9,8-9,8,residential,commercial,Sleep->Work,2
11,10,8-9,1,residential,education,Sleep->Work,12
11,10,8-9,2,residential,commercial,Sleep->Work,15
11,10,8-9,3,residential,commercial,Sleep->Work,15
11,10,8-9,4,residential,commercial,Sleep->Work,14
11,10,8-9,5,residential,entertainment,Sleep->Leisure,3
11,10,8-9,6,residential,education,Sleep->Work,12
11,10,8-9,7,residential,industrial,Sleep->Work,1
11,10,8-9,8,residential,commercial,Sleep->Work,15
11,11,8-9,1,residential,education,Sleep->Work,231
11,11,8-9,2,residential,commercial,Sleep->Work,113
11,11,8-9,3,residential,commercial,Sleep->Work,113
11,11,8-9,4,residential,commercial,Sleep->Work,107
11,11,8-9,5,residential,entertainment,Sleep->Leisure,309
11,11,8-9,6,residential,education,Sleep->Work,231
11,11,8-9,7,residential,industrial,Sleep->Work,4
11,11,8-9,8,residential,commercial,Sleep->Work,113
11,12,8-9,1,residential,education,Sleep->Work,3
11,12,8-9,2,residential,commercial,Sleep->Work,1
11,12,8-9,3,residential,commercial,Sleep->Work,1
11,12,8-9,4,residential,commercial,Sleep->Work,1
11,12,8-9,5,residential,entertainment,Sleep->Leisure,1
11,12,8-9,6,residential,education,Sleep->Work,3
11,12,8-9,7,residential,industrial,Sleep->Work,2
11,12,8-9,8,residential,commercial,Sleep->Work,1
11,14,8-9,1,residential,education,Sleep->Work,27
11,14,8-9,2,residential,commercial,Sleep->Work,4
11,14,8-9,3,residential,commercial,Sleep->Work,4
11,14,8-9,4,residential,commercial,Sleep->Work,4
11,14,8-9,5,residential,entertainment,Sleep->Leisure,1
11,14,8-9,6,residential,education,Sleep->Work,27
11,14,8-9,7,residential,industrial,Sleep->Work,0
11,14,8-9,8,residential,commercial,Sleep->Work,4
11,15,8-9,1,residential,education,Sleep->Work,74
11,15,8-9,2,residential,commercial,Sleep->Work,41
11,15,8-9,3,residential,commercial,Sleep->Work,41
11,15,8-9,4,residential,commercial,Sleep->Work,38
11,15,8-9,5,residential,entertainment,Sleep->Leisure,29
11,15,8-9,6,residential,education,Sleep->Work,74
11,15,8-9,7,residential,industrial,Sleep->Work,43
11,15,8-9,8,residential,commercial,Sleep->Work,41
11,16,8-9,1,residential,education,Sleep->Work,28
11,16,8-9,2,residential,commercial,Sleep->Work,11
11,16,8-9,3,residential,commercial,Sleep->Work,11
11,16,8-9,4,residential,commercial,Sleep->Work,10
11,16,8-9,5,residential,entertainment,Sleep->Leisure,5
11,16,8-9,6,residential,education,Sleep->Work,28
11,16,8-9,7,residential,industrial,Sleep->Work,19
11,16,8-9,8,residential,commercial,Sleep->Work,11
12,0,8-9,1,residential,education,Sleep->Work,36
12,0,8-9,2,residential,commercial,Sleep->Work,9
12,0,8-9,3,residential,commercial,Sleep->Work,9
12,0,8-9,4,residential,commercial,Sleep->Work,8
12,0,8-9,5,residential,entertainment,Sleep->Leisure,2
12,0,8-9,6,residential,education,Sleep->Work,36
12,0,8-9,7,residential,service,Sleep->Work,0
12,0,8-9,8,residential,commercial,Sleep->Work,9
12,1,8-9,1,residential,education,Sleep->Work,0
12,1,8-9,2,residential,commercial,Sleep->Work,8
12,1,8-9,3,residential,commercial,Sleep->Work,8
12,1,8-9,4,residential,commercial,Sleep->Work,8
12,1,8-9,5,residential,entertainment,Sleep->Leisure,0
12,1,8-9,6,residential,education,Sleep->Work,0
12,1,8-9,7,residential,service,Sleep->Work,0
12,1,8-9,8,residential,commercial,Sleep->Work,8
12,12,8-9,1,residential,education,Sleep->Work,236
12,12,8-9,2,residential,commercial,Sleep->Work,16
12,12,8-9,3,residential,commercial,Sleep->Work,16
12,12,8-9,4,residential,commercial,Sleep->Work,15
12,12,8-9,5,residential,entertainment,Sleep->Leisure,10
