Origin,Destination,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 00:00 - 01:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 01:00 - 02:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 02:00 - 03:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 03:00 - 04:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 04:00 - 05:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 05:00 - 06:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 06:00 - 07:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 07:00 - 08:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 08:00 - 09:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 09:00 - 10:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 10:00 - 11:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 11:00 - 12:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 12:00 - 13:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 13:00 - 14:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 14:00 - 15:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 15:00 - 16:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 16:00 - 17:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 17:00 - 18:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 18:00 - 19:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 19:00 - 20:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 20:00 - 21:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 21:00 - 22:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 22:00 - 23:00 Percent,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Trips,Date range: 2024-08-27 - 2024-08-27 Time range: 23:00 - 00:00 Percent
Region 21,Region 11,1,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,0,0,1,0.006,1,0.008
Region 21,Region 12,8,0.093,3,0.07,1,0.038,0,0,2,0.087,2,0.047,1,0.01,5,0.023,10,0.027,20,0.064,11,0.044,11,0.046,10,0.038,15,0.051,22,0.077,24,0.078,33,0.1,43,0.109,42,0.103,14,0.046,17,0.079,18,0.092,19,0.122,12,0.1
Region 21,Region 13,5,0.058,5,0.117,0,0,0,0,1,0.043,0,0,0,0,2,0.009,9,0.025,3,0.01,5,0.02,6,0.025,8,0.03,11,0.037,7,0.025,9,0.029,10,0.03,10,0.025,7,0.017,9,0.03,12,0.056,7,0.036,7,0.045,6,0.05
Region 21,Region 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.011,3,0.01,0,0,1,0.004,1,0.004,2,0.007,2,0.007,3,0.01,0,0,3,0.008,4,0.01,2,0.007,0,0,2,0.01,3,0.019,2,0.017
Region 21,Region 15,0,0,0,0,0,0,1,0.048,1,0.043,0,0,0,0,1,0.005,2,0.005,0,0,0,0,0,0,0,0,2,0.007,2,0.007,1,0.003,0,0,0,0,1,0.002,0,0,1,0.005,0,0,0,0,1,0.008
Region 21,Region 16,0,0,0,0,1,0.038,0,0,0,0,0,0,0,0,0,0,3,0.008,5,0.016,1,0.004,2,0.008,0,0,3,0.01,3,0.011,6,0.019,0,0,6,0.015,7,0.017,2,0.007,2,0.009,1,0.005,1,0.006,1,0.008
Region 21,Region 17,2,0.023,0,0,0,0,3,0.145,0,0,0,0,0,0,1,0.005,2,0.005,2,0.006,2,0.008,5,0.021,2,0.008,3,0.01,6,0.021,5,0.016,3,0.009,3,0.008,4,0.01,2,0.007,3,0.014,1,0.005,1,0.006,5,0.041
Region 21,Region 18,8,0.093,3,0.07,5,0.191,0,0,5,0.216,1,0.023,5,0.048,9,0.041,14,0.038,19,0.061,22,0.089,21,0.089,34,0.129,37,0.125,34,0.119,40,0.13,37,0.113,75,0.19,87,0.213,58,0.191,45,0.208,37,0.188,24,0.154,20,0.166
Region 21,Region 19,11,0.128,2,0.047,2,0.076,4,0.193,2,0.087,0,0,9,0.086,24,0.11,46,0.126,42,0.135,31,0.125,22,0.093,40,0.151,56,0.19,43,0.151,62,0.201,83,0.252,100,0.253,86,0.211,48,0.158,42,0.194,53,0.27,34,0.218,35,0.29
Region 21,Region 20,18,0.209,7,0.164,3,0.115,1,0.048,0,0,0,0,3,0.029,7,0.032,27,0.074,20,0.064,27,0.109,18,0.076,21,0.08,35,0.118,39,0.137,42,0.136,41,0.125,56,0.142,40,0.098,27,0.089,21,0.097,26,0.132,26,0.167,20,0.166
Region 21,Region 21,59,0.686,32,0.75,8,0.305,10,0.482,5,0.216,6,0.141,21,0.2,44,0.201,124,0.338,207,0.667,160,0.645,153,0.645,193,0.731,229,0.775,173,0.608,154,0.5,153,0.465,254,0.643,412,1.01,408,1.342,218,1.009,228,1.161,166,1.064,108,0.896
Region 21,Region 22,6,0.07,1,0.023,0,0,0,0,0,0,0,0,0,0,2,0.009,3,0.008,2,0.006,1,0.004,1,0.004,5,0.019,6,0.02,2,0.007,7,0.023,7,0.021,9,0.023,7,0.017,6,0.02,5,0.023,4,0.02,5,0.032,4,0.033
Region 21,Region 23,4,0.047,1,0.023,2,0.076,0,0,0,0,1,0.023,5,0.048,8,0.037,17,0.046,7,0.023,13,0.052,13,0.055,33,0.125,16,0.054,14,0.049,21,0.068,11,0.033,33,0.084,43,0.105,39,0.128,37,0.171,18,0.092,18,0.115,20,0.166
Region 21,Region 24,2,0.023,2,0.047,3,0.115,3,0.145,0,0,0,0,0,0,2,0.009,1,0.003,1,0.003,1,0.004,1,0.004,1,0.004,1,0.003,5,0.018,0,0,1,0.003,4,0.01,2,0.005,3,0.01,3,0.014,5,0.025,0,0,1,0.008
Region 21,Region 25,0,0,2,0.047,1,0.038,2,0.096,0,0,0,0,0,0,1,0.005,1,0.003,1,0.003,0,0,1,0.004,1,0.004,3,0.01,2,0.007,1,0.003,1,0.003,5,0.013,3,0.007,1,0.003,0,0,2,0.01,2,0.013,0,0
Region 21,Region 26,8,0.093,3,0.07,4,0.153,1,0.048,1,0.043,2,0.047,8,0.076,22,0.101,45,0.123,38,0.122,28,0.113,34,0.143,42,0.159,54,0.183,59,0.207,56,0.182,66,0.201,113,0.286,104,0.255,60,0.197,39,0.181,45,0.229,33,0.212,29,0.24
Region 21,Region 27,3,0.035,1,0.023,3,0.115,3,0.145,1,0.043,0,0,2,0.019,5,0.023,3,0.008,3,0.01,4,0.016,3,0.013,4,0.015,4,0.014,5,0.018,2,0.006,10,0.03,10,0.025,8,0.02,10,0.033,4,0.019,4,0.02,9,0.058,5,0.041
Region 21,Region 28,0,0,3,0.07,0,0,1,0.048,0,0,0,0,2,0.019,7,0.032,9,0.025,2,0.006,5,0.02,1,0.004,2,0.008,7,0.024,4,0.014,4,0.013,2,0.006,10,0.025,8,0.02,5,0.016,4,0.019,5,0.025,6,0.038,0,0
Region 21,Region 29,10,0.116,7,0.164,4,0.153,4,0.193,0,0,1,0.023,4,0.038,7,0.032,26,0.071,23,0.074,29,0.117,17,0.072,24,0.091,42,0.142,45,0.158,41,0.133,42,0.128,88,0.223,77,0.189,64,0.211,52,0.241,52,0.265,27,0.173,28,0.232
Region 21,Region 30,1,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 21,Region 31,1,0.012,0,0,0,0,0,0,0,0,1,0.023,0,0,0,0,1,0.003,2,0.006,0,0,2,0.008,0,0,3,0.01,0,0,2,0.006,0,0,1,0.003,1,0.002,0,0,1,0.005,2,0.01,0,0,0,0
Region 21,Region 32,0,0,1,0.023,1,0.038,0,0,1,0.043,0,0,0,0,1,0.005,16,0.044,5,0.016,4,0.016,1,0.004,1,0.004,4,0.014,1,0.004,3,0.01,4,0.012,4,0.01,9,0.022,1,0.003,0,0,3,0.015,1,0.006,1,0.008
Region 21,Region 33,0,0,0,0,3,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 21,Region 34,0,0,1,0.023,0,0,1,0.048,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.006,3,0.009,0,0,1,0.002,0,0,0,0,1,0.005,0,0,1,0.008
Region 21,Region 35,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,1,0.003,0,0,1,0.004,2,0.008,2,0.007,0,0,6,0.019,3,0.009,1,0.003,1,0.002,0,0,1,0.005,2,0.01,2,0.013,2,0.017
Region 21,Region 36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,2,0.008,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.006,2,0.017
Region 21,Region 37,27,0.314,16,0.375,4,0.153,4,0.193,4,0.173,3,0.07,7,0.067,22,0.101,54,0.147,61,0.197,49,0.197,49,0.207,67,0.254,81,0.274,60,0.211,69,0.224,96,0.292,134,0.339,191,0.468,139,0.457,99,0.458,90,0.458,67,0.43,49,0.406
Region 21,Region 38,5,0.058,4,0.094,3,0.115,0,0,1,0.043,1,0.023,0,0,6,0.027,3,0.008,1,0.003,4,0.016,5,0.021,2,0.008,6,0.02,5,0.018,4,0.013,3,0.009,8,0.02,11,0.027,5,0.016,6,0.028,9,0.046,10,0.064,5,0.041
Region 21,Region 39,1,0.012,0,0,1,0.038,0,0,0,0,0,0,0,0,1,0.005,2,0.005,2,0.006,3,0.012,0,0,1,0.004,7,0.024,4,0.014,6,0.019,1,0.003,16,0.041,8,0.02,2,0.007,5,0.023,6,0.031,1,0.006,2,0.017
Region 21,Region 40,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,1,0.005,2,0.005,2,0.006,1,0.004,2,0.008,0,0,0,0,2,0.007,0,0,0,0,0,0,0,0,1,0.003,1,0.005,2,0.01,0,0,0,0
Region 21,Region 41,7,0.081,2,0.047,0,0,1,0.048,2,0.087,4,0.094,3,0.029,10,0.046,20,0.055,21,0.068,16,0.064,15,0.063,16,0.061,19,0.064,23,0.081,29,0.094,26,0.079,38,0.096,56,0.137,51,0.168,30,0.139,13,0.066,7,0.045,7,0.058
Region 21,Region 42,2,0.023,1,0.023,1,0.038,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,1,0.004,0,0,2,0.007,0,0,0,0,2,0.005,2,0.005,0,0,0,0,0,0,0,0,3,0.025
Region 21,Region 43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.009,1,0.003,0,0,0,0,0,0,3,0.011,3,0.01,1,0.004,2,0.006,5,0.015,8,0.02,4,0.01,3,0.01,3,0.014,2,0.01,3,0.019,1,0.008
Region 21,Region 44,29,0.337,8,0.188,6,0.229,1,0.048,2,0.087,2,0.047,6,0.057,16,0.073,83,0.227,101,0.325,41,0.165,59,0.249,71,0.269,83,0.281,79,0.278,61,0.198,56,0.17,108,0.274,118,0.289,122,0.401,92,0.426,124,0.632,128,0.821,45,0.373
Region 21,Region 45,2,0.023,0,0,0,0,0,0,0,0,0,0,0,0,2,0.009,2,0.005,1,0.003,1,0.004,1,0.004,2,0.008,1,0.003,1,0.004,1,0.003,0,0,1,0.003,1,0.002,0,0,2,0.009,1,0.005,1,0.006,0,0
Region 21,Region 46,1,0.012,0,0,0,0,0,0,0,0,1,0.023,1,0.01,2,0.009,0,0,0,0,0,0,4,0.017,1,0.004,1,0.003,2,0.007,2,0.006,0,0,3,0.008,3,0.007,0,0,1,0.005,0,0,0,0,0,0
Region 21,Region 47,8,0.093,3,0.07,0,0,0,0,0,0,1,0.023,2,0.019,5,0.023,4,0.011,7,0.023,7,0.028,8,0.034,10,0.038,10,0.034,9,0.032,13,0.042,14,0.043,24,0.061,24,0.059,13,0.043,11,0.051,9,0.046,6,0.038,4,0.033
Region 21,Region 48,1,0.012,0,0,1,0.038,0,0,0,0,0,0,0,0,0,0,4,0.011,1,0.003,2,0.008,2,0.008,3,0.011,1,0.003,3,0.011,1,0.003,2,0.006,5,0.013,5,0.012,3,0.01,5,0.023,1,0.005,4,0.026,2,0.017
Region 21,Region 49,2,0.023,0,0,0,0,1,0.048,0,0,1,0.023,1,0.01,4,0.018,8,0.022,6,0.019,4,0.016,5,0.021,6,0.023,9,0.03,5,0.018,7,0.023,16,0.049,8,0.02,23,0.056,12,0.039,8,0.037,5,0.025,11,0.071,5,0.041
Region 22,Region 0,2,0.023,0,0,0,0,0,0,0,0,0,0,0,0,3,0.014,7,0.019,7,0.023,0,0,2,0.008,1,0.004,1,0.003,1,0.004,5,0.016,5,0.015,3,0.008,3,0.007,4,0.013,3,0.014,3,0.015,2,0.013,1,0.008
Region 22,Region 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.009,2,0.005,2,0.006,0,0,5,0.021,2,0.008,5,0.017,0,0,1,0.003,1,0.003,4,0.01,5,0.012,4,0.013,0,0,1,0.005,0,0,0,0
Region 22,Region 2,1,0.012,0,0,0,0,2,0.096,0,0,2,0.047,0,0,6,0.027,7,0.019,6,0.019,1,0.004,4,0.017,3,0.011,5,0.017,3,0.011,3,0.01,2,0.006,5,0.013,5,0.012,6,0.02,3,0.014,2,0.01,2,0.013,1,0.008
Region 22,Region 3,7,0.081,0,0,0,0,0,0,0,0,0,0,17,0.162,26,0.119,35,0.096,23,0.074,21,0.085,25,0.105,17,0.064,20,0.068,22,0.077,20,0.065,24,0.073,40,0.101,50,0.123,60,0.197,24,0.111,15,0.076,18,0.115,13,0.108
Region 22,Region 4,0,0,0,0,0,0,1,0.048,0,0,3,0.07,3,0.029,5,0.023,12,0.033,8,0.026,3,0.012,6,0.025,4,0.015,2,0.007,2,0.007,1,0.003,1,0.003,1,0.003,2,0.005,0,0,2,0.009,2,0.01,1,0.006,0,0
Region 22,Region 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.008
Region 22,Region 6,0,0,0,0,0,0,0,0,0,0,1,0.023,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,2,0.009,1,0.005,0,0,0,0
Region 22,Region 7,4,0.047,2,0.047,0,0,1,0.048,0,0,1,0.023,5,0.048,32,0.146,66,0.18,21,0.068,18,0.073,16,0.067,13,0.049,23,0.078,16,0.056,17,0.055,12,0.037,14,0.035,14,0.034,6,0.02,10,0.046,9,0.046,7,0.045,4,0.033
Region 22,Region 8,0,0,0,0,0,0,0,0,1,0.043,0,0,0,0,0,0,2,0.005,0,0,0,0,0,0,1,0.004,0,0,0,0,1,0.003,1,0.003,1,0.003,2,0.005,0,0,0,0,1,0.005,0,0,0,0
Region 22,Region 9,2,0.023,2,0.047,1,0.038,1,0.048,1,0.043,1,0.023,0,0,0,0,6,0.016,5,0.016,2,0.008,2,0.008,1,0.004,1,0.003,3,0.011,4,0.013,5,0.015,4,0.01,4,0.01,5,0.016,3,0.014,2,0.01,2,0.013,1,0.008
Region 22,Region 10,2,0.023,2,0.047,1,0.038,1,0.048,0,0,4,0.094,7,0.067,8,0.037,11,0.03,6,0.019,7,0.028,2,0.008,2,0.008,2,0.007,4,0.014,7,0.023,5,0.015,2,0.005,2,0.005,1,0.003,2,0.009,4,0.02,3,0.019,1,0.008
Region 22,Region 11,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,1,0.003,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,0,0
Region 22,Region 12,1,0.012,0,0,0,0,0,0,1,0.043,0,0,1,0.01,2,0.009,12,0.033,12,0.039,3,0.012,2,0.008,2,0.008,2,0.007,2,0.007,5,0.016,4,0.012,4,0.01,5,0.012,6,0.02,3,0.014,3,0.015,3,0.019,3,0.025
Region 22,Region 13,1,0.012,1,0.023,2,0.076,1,0.048,0,0,0,0,3,0.029,3,0.014,6,0.016,3,0.01,2,0.008,1,0.004,2,0.008,2,0.007,1,0.004,4,0.013,1,0.003,9,0.023,1,0.002,1,0.003,1,0.005,2,0.01,2,0.013,1,0.008
Region 22,Region 14,1,0.012,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.003,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,1,0.003,1,0.003,0,0,0,0,0,0,0,0,0,0,0,0
Region 22,Region 15,0,0,0,0,0,0,0,0,0,0,1,0.023,2,0.019,3,0.014,3,0.008,1,0.003,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 22,Region 16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,1,0.004,0,0,1,0.003,1,0.004,1,0.003,1,0.003,1,0.003,3,0.007,2,0.007,1,0.005,0,0,0,0,0,0
Region 22,Region 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,2,0.005,1,0.002,0,0,0,0,0,0,0,0,1,0.008
Region 22,Region 18,0,0,0,0,0,0,0,0,0,0,1,0.023,1,0.01,5,0.023,11,0.03,2,0.006,1,0.004,1,0.004,5,0.019,0,0,2,0.007,2,0.006,0,0,3,0.008,3,0.007,5,0.016,0,0,3,0.015,0,0,0,0
Region 22,Region 19,8,0.093,3,0.07,4,0.153,5,0.241,4,0.173,7,0.164,18,0.171,27,0.123,46,0.126,36,0.116,23,0.093,24,0.101,18,0.068,17,0.058,20,0.07,21,0.068,21,0.064,31,0.079,51,0.125,24,0.079,15,0.069,21,0.107,11,0.071,7,0.058
Region 22,Region 20,3,0.035,1,0.023,0,0,0,0,1,0.043,2,0.047,2,0.019,5,0.023,11,0.03,10,0.032,3,0.012,5,0.021,5,0.019,5,0.017,9,0.032,9,0.029,8,0.024,8,0.02,8,0.02,7,0.023,3,0.014,5,0.025,2,0.013,3,0.025
Region 22,Region 21,1,0.012,0,0,0,0,0,0,0,0,1,0.023,5,0.048,5,0.023,12,0.033,11,0.035,6,0.024,3,0.013,2,0.008,4,0.014,1,0.004,1,0.003,1,0.003,4,0.01,7,0.017,9,0.03,3,0.014,4,0.02,1,0.006,1,0.008
Region 22,Region 22,102,1.186,51,1.196,22,0.84,12,0.579,18,0.779,30,0.704,83,0.789,219,1.001,464,1.267,405,1.305,362,1.458,360,1.518,452,1.711,502,1.699,437,1.536,562,1.826,652,1.983,765,1.938,779,1.91,562,1.849,441,2.042,373,1.9,254,1.629,175,1.451
Region 22,Region 23,2,0.023,1,0.023,0,0,0,0,0,0,0,0,0,0,3,0.014,8,0.022,6,0.019,1,0.004,2,0.008,1,0.004,5,0.017,3,0.011,5,0.016,3,0.009,13,0.033,16,0.039,8,0.026,2,0.009,3,0.015,2,0.013,0,0
Region 22,Region 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,2,0.006,0,0,0,0,0,0,2,0.007,1,0.004,1,0.003,3,0.009,1,0.003,0,0,1,0.003,3,0.014,4,0.02,1,0.006,1,0.008
Region 22,Region 25,0,0,1,0.023,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,2,0.006,2,0.008,0,0,2,0.008,2,0.007,0,0,0,0,0,0,1,0.003,2,0.005,0,0,0,0,1,0.005,0,0,0,0
Region 22,Region 26,1,0.012,0,0,0,0,0,0,0,0,1,0.023,2,0.019,2,0.009,6,0.016,4,0.013,2,0.008,4,0.017,1,0.004,2,0.007,1,0.004,3,0.01,3,0.009,0,0,2,0.005,1,0.003,1,0.005,0,0,3,0.019,2,0.017
Region 22,Region 27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,0,0,1,0.004,0,0,1,0.004,0,0,0,0,2,0.006,1,0.003,1,0.003,2,0.005,0,0,2,0.009,1,0.005,0,0,1,0.008
Region 22,Region 28,2,0.023,0,0,0,0,3,0.145,1,0.043,2,0.047,10,0.095,20,0.091,54,0.147,36,0.116,15,0.06,15,0.063,15,0.057,18,0.061,27,0.095,26,0.084,15,0.046,25,0.063,25,0.061,14,0.046,9,0.042,15,0.076,12,0.077,7,0.058
Region 22,Region 29,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,2,0.009,1,0.003,0,0,1,0.004,3,0.013,1,0.004,0,0,2,0.007,1,0.003,2,0.006,0,0,1,0.002,1,0.003,1,0.005,1,0.005,1,0.006,0,0
Region 22,Region 30,0,0,0,0,0,0,0,0,2,0.087,0,0,0,0,3,0.014,2,0.005,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,1,0.003,0,0,1,0.003,0,0,1,0.005,0,0,0,0
Region 22,Region 31,1,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,2,0.01,1,0.006,1,0.008
Region 22,Region 32,1,0.012,2,0.047,1,0.038,0,0,0,0,0,0,1,0.01,2,0.009,1,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.002,0,0,1,0.005,0,0,0,0,0,0
Region 22,Region 33,0,0,0,0,0,0,0,0,1,0.043,0,0,0,0,1,0.005,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 22,Region 34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,2,0.008,0,0,0,0,0,0,0,0,1,0.003,3,0.008,0,0,0,0,1,0.005,0,0,1,0.006,0,0
Region 22,Region 35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,1,0.003,2,0.006,1,0.004,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,1,0.002,0,0,0,0,1,0.005,0,0,1,0.008
Region 22,Region 36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 22,Region 37,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,5,0.014,5,0.016,6,0.024,1,0.004,0,0,2,0.007,0,0,2,0.006,2,0.006,3,0.008,3,0.007,0,0,1,0.005,2,0.01,3,0.019,1,0.008
Region 22,Region 38,8,0.093,2,0.047,0,0,2,0.096,0,0,3,0.07,4,0.038,10,0.046,17,0.046,11,0.035,11,0.044,9,0.038,6,0.023,10,0.034,10,0.035,17,0.055,18,0.055,23,0.058,23,0.056,19,0.062,11,0.051,27,0.138,15,0.096,10,0.083
Region 22,Region 39,1,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.005,2,0.006,1,0.004,1,0.004,0,0,2,0.007,2,0.007,1,0.003,0,0,2,0.005,0,0,0,0,1,0.005,0,0,0,0,0,0
Region 22,Region 40,0,0,0,0,0,0,0,0,1,0.043,0,0,1,0.01,0,0,2,0.005,3,0.01,1,0.004,0,0,0,0,0,0,0,0,0,0,1,0.003,1,0.003,0,0,0,0,0,0,1,0.005,0,0,0,0
Region 22,Region 41,0,0,1,0.023,0,0,0,0,0,0,0,0,2,0.019,3,0.014,20,0.055,9,0.029,3,0.012,3,0.013,3,0.011,3,0.01,8,0.028,3,0.01,5,0.015,1,0.003,1,0.002,5,0.016,6,0.028,0,0,4,0.026,2,0.017
Region 22,Region 42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0
Region 22,Region 43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004,1,0.004,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002,0,0,0,0,1,0.005,1,0.006,0,0
Region 22,Region 44,1,0.012,1,0.023,1,0.038,0,0,0,0,0,0,2,0.019,8,0.037,27,0.074,24,0.077,7,0.028,1,0.004,3,0.011,3,0.01,2,0.007,1,0.003,1,0.003,0,0,1,0.002,4,0.013,3,0.014,1,0.005,1,0.006,0,0
Region 22,Region 45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 22,Region 46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region 22,Region 47,0,0,0,0,0,0,0,0,1,0.043,1,0.023,2,0.019,6,0.027,8,0.022,4,0.013,4,0.016,3,0.013,5,0.019,10,0.034,5,0.018,11,0.036,8,0.024,11,0.028,3,0.007,5,0.016,4,0.019,6,0.031,2,0.013,2,0.017
Region 22,Region 48,9,0.105,3,0.07,1,0.038,0,0,4,0.173,2,0.047,6,0.057,17,0.078,62,0.169,48,0.155,42,0.169,36,0.152,44,0.167,68,0.23,54,0.19,62,0.201,78,0.237,97,0.246,106,0.26,84,0.276,54,0.25,74,0.377,49,0.314,26,0.216
Region 22,Region 49,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,1,0.003,1,0.003,0,0,0,0,0,0,2,0.007,0,0,1,0.003,1,0.003,0,0,0,0,0,0,0,0,0,0,1,0.006,0,0
