origin,destination,hour,cluster,leaving,heading,activity,people
8,14,8-9,RT_03,residential,civic,Errand->Errand,0
8,14,8-9,LI_04,residential,commercial,Work->Work,1
8,14,8-9,FH_05,residential,commercial,Work->Work,1
8,14,8-9,SY_06,residential,education,Work->Work,0
8,14,8-9,HE_07,residential,commercial,Work->Work,0
8,15,8-9,YC_01,residential,commercial,Work->Work,1
8,15,8-9,MP_02,residential,commercial,Work->Work,1
8,15,8-9,RT_03,residential,civic,Errand->Errand,0
8,15,8-9,LI_04,residential,commercial,Work->Work,1
8,15,8-9,FH_05,residential,commercial,Work->Work,1
8,15,8-9,SY_06,residential,education,Work->Work,0
8,15,8-9,HE_07,residential,commercial,Work->Work,0
8,16,8-9,YC_01,residential,commercial,Work->Work,1
8,16,8-9,MP_02,residential,commercial,Work->Work,1
8,16,8-9,RT_03,residential,civic,Errand->Errand,0
8,16,8-9,LI_04,residential,commercial,Work->Work,1
8,16,8-9,FH_05,residential,commercial,Work->Work,1
8,16,8-9,SY_06,residential,education,Work->Work,0
8,16,8-9,HE_07,residential,commercial,Work->Work,0
9,9,8-9,YC_01,residential,commercial,Work->Work,220
9,9,8-9,MP_02,residential,commercial,Work->Work,240
9,9,8-9,RT_03,residential,civic,Errand->Errand,50
9,9,8-9,LI_04,residential,commercial,Work->Work,180
9,9,8-9,FH_05,residential,commercial,Work->Work,200
9,9,8-9,SY_06,residential,education,Work->Work,100
9,9,8-9,HE_07,residential,commercial,Work->Work,260
9,0,8-9,YC_01,residential,commercial,Work->Work,120
9,0,8-9,MP_02,residential,commercial,Work->Work,140
9,0,8-9,RT_03,residential,civic,Errand->Errand,30
9,0,8-9,LI_04,residential,commercial,Work->Work,90
9,0,8-9,FH_05,residential,commercial,Work->Work,110
9,0,8-9,SY_06,residential,education,Work->Work,50
9,0,8-9,HE_07,residential,commercial,Work->Work,160
9,1,8-9,YC_01,residential,commercial,Work->Work,10
9,1,8-9,MP_02,residential,commercial,Work->Work,12
9,1,8-9,RT_03,residential,civic,Errand->Errand,3
9,1,8-9,LI_04,residential,commercial,Work->Work,8
9,1,8-9,FH_05,residential,commercial,Work->Work,9
9,1,8-9,SY_06,residential,education,Work->Work,5
9,1,8-9,HE_07,residential,commercial,Work->Work,14
9,2,8-9,YC_01,residential,commercial,Work->Work,20
9,2,8-9,MP_02,residential,commercial,Work->Work,23
9,2,8-9,RT_03,residential,civic,Errand->Errand,5
9,2,8-9,LI_04,residential,commercial,Work->Work,15
9,2,8-9,FH_05,residential,commercial,Work->Work,18
9,2,8-9,SY_06,residential,education,Work->Work,9
9,2,8-9,HE_07,residential,commercial,Work->Work,26
9,3,8-9,YC_01,residential,commercial,Work->Work,100
9,3,8-9,MP_02,residential,commercial,Work->Work,115
9,3,8-9,RT_03,residential,civic,Errand->Errand,25
9,3,8-9,LI_04,residential,commercial,Work->Work,75
9,3,8-9,FH_05,residential,commercial,Work->Work,90
9,3,8-9,SY_06,residential,education,Work->Work,45
9,3,8-9,HE_07,residential,commercial,Work->Work,130
9,4,8-9,YC_01,residential,commercial,Work->Work,5
9,4,8-9,MP_02,residential,commercial,Work->Work,6
9,4,8-9,RT_03,residential,civic,Errand->Errand,1
9,4,8-9,LI_04,residential,commercial,Work->Work,4
9,4,8-9,FH_05,residential,commercial,Work->Work,5
9,4,8-9,SY_06,residential,education,Work->Work,2
9,4,8-9,HE_07,residential,commercial,Work->Work,7
9,5,8-9,YC_01,residential,commercial,Work->Work,8
9,5,8-9,MP_02,residential,commercial,Work->Work,9
9,5,8-9,RT_03,residential,civic,Errand->Errand,2
9,5,8-9,LI_04,residential,commercial,Work->Work,6
9,5,8-9,FH_05,residential,commercial,Work->Work,7
9,5,8-9,SY_06,residential,education,Work->Work,4
9,5,8-9,HE_07,residential,commercial,Work->Work,10
9,6,8-9,YC_01,residential,commercial,Work->Work,3
9,6,8-9,MP_02,residential,commercial,Work->Work,4
9,6,8-9,RT_03,residential,civic,Errand->Errand,1
9,6,8-9,LI_04,residential,commercial,Work->Work,2
9,6,8-9,FH_05,residential,commercial,Work->Work,3
9,6,8-9,SY_06,residential,education,Work->Work,1
9,6,8-9,HE_07,residential,commercial,Work->Work,5
9,7,8-9,YC_01,residential,commercial,Work->Work,15
9,7,8-9,MP_02,residential,commercial,Work->Work,17
9,7,8-9,RT_03,residential,civic,Errand->Errand,4
9,7,8-9,LI_04,residential,commercial,Work->Work,11
9,7,8-9,FH_05,residential,commercial,Work->Work,13
9,7,8-9,SY_06,residential,education,Work->Work,7
9,7,8-9,HE_07,residential,commercial,Work->Work,20
9,8,8-9,YC_01,residential,commercial,Work->Work,2
9,8,8-9,MP_02,residential,commercial,Work->Work,2
9,8,8-9,RT_03,residential,civic,Errand->Errand,1
9,8,8-9,LI_04,residential,commercial,Work->Work,1
9,8,8-9,FH_05,residential,commercial,Work->Work,2
9,8,8-9,SY_06,residential,education,Work->Work,1
9,8,8-9,HE_07,residential,commercial,Work->Work,3
9,10,8-9,YC_01,residential,commercial,Work->Work,7
9,10,8-9,MP_02,residential,commercial,Work->Work,8
9,10,8-9,RT_03,residential,civic,Errand->Errand,2
9,10,8-9,LI_04,residential,commercial,Work->Work,5
9,10,8-9,FH_05,residential,commercial,Work->Work,6
9,10,8-9,SY_06,residential,education,Work->Work,3
9,10,8-9,HE_07,residential,commercial,Work->Work,9
9,11,8-9,YC_01,residential,commercial,Work->Work,4
9,11,8-9,MP_02,residential,commercial,Work->Work,5
9,11,8-9,RT_03,residential,civic,Errand->Errand,1
9,11,8-9,LI_04,residential,commercial,Work->Work,3
9,11,8-9,FH_05,residential,commercial,Work->Work,4
9,11,8-9,SY_06,residential,education,Work->Work,2
9,11,8-9,HE_07,residential,commercial,Work->Work,6
9,12,8-9,YC_01,residential,commercial,Work->Work,25
9,12,8-9,MP_02,residential,commercial,Work->Work,29
9,12,8-9,RT_03,residential,civic,Errand->Errand,6
9,12,8-9,LI_04,residential,commercial,Work->Work,19
9,12,8-9,FH_05,residential,commercial,Work->Work,23
9,12,8-9,SY_06,residential,education,Work->Work,11
9,12,8-9,HE_07,residential,commercial,Work->Work,33
9,13,8-9,YC_01,residential,commercial,Work->Work,0
9,13,8-9,MP_02,residential,commercial,Work->Work,0
9,13,8-9,RT_03,residential,civic,Errand->Errand,0
9,13,8-9,LI_04,residential,commercial,Work->Work,0
9,13,8-9,FH_05,residential,commercial,Work->Work,0
9,13,8-9,SY_06,residential,education,Work->Work,0
9,13,8-9,HE_07,residential,commercial,Work->Work,0
9,14,8-9,YC_01,residential,commercial,Work->Work,6
9,14,8-9,MP_02,residential,commercial,Work->Work,7
9,14,8-9,RT_03,residential,civic,Errand->Errand,2
9,14,8-9,LI_04,residential,commercial,Work->Work,5
9,14,8-9,FH_05,residential,commercial,Work->Work,6
9,14,8-9,SY_06,residential,education,Work->Work,3
9,14,8-9,HE_07,residential,commercial,Work->Work,8
9,15,8-9,YC_01,residential,commercial,Work->Work,12
9,15,8-9,MP_02,residential,commercial,Work->Work,14
9,15,8-9,RT_03,residential,civic,Errand->Errand,3
9,15,8-9,LI_04,residential,commercial,Work->Work,9
9,15,8-9,FH_05,residential,commercial,Work->Work,11
9,15,8-9,SY_06,residential,education,Work->Work,5
9,15,8-9,HE_07,residential,commercial,Work->Work,16
9,16,8-9,YC_01,residential,commercial,Work->Work,4
9,16,8-9,MP_02,residential,commercial,Work->Work,5
9,16,8-9,RT_03,residential,civic,Errand->Errand,1
9,16,8-9,LI_04,residential,commercial,Work->Work,3
9,16,8-9,FH_05,residential,commercial,Work->Work,4
9,16,8-9,SY_06,residential,education,Work->Work,2
9,16,8-9,HE_07,residential,commercial,Work->Work,6
10,0,8-9,YC_01,residential,commercial,Work->Work,24
10,1,8-9,YC_01,residential,commercial,Work->Work,186
10,2,8-9,YC_01,residential,residential,Work->Work,7
10,3,8-9,YC_01,residential,education,Work->Work,24
10,4,8-9,YC_01,residential,commercial,Work->Work,125
10,5,8-9,YC_01,residential,commercial,Work->Work,48
10,6,8-9,YC_01,residential,industrial,Work->Work,126
10,7,8-9,YC_01,residential,commercial,Work->Work,149
10,8,8-9,YC_01,residential,commercial,Work->Work,35
10,9,8-9,YC_01,residential,education,Work->Work,2
10,10,8-9,YC_01,residential,commercial,Work->Work,538
10,11,8-9,YC_01,residential,education,Work->Work,11
10,12,8-9,YC_01,residential,education,Work->Work,7
10,14,8-9,YC_01,residential,education,Work->Work,5
10,15,8-9,YC_01,residential,commercial,Work->Work,21
10,16,8-9,YC_01,residential,education,Work->Work,13
10,0,8-9,MP_02,residential,commercial,Work->Work,28
10,1,8-9,MP_02,residential,commercial,Work->Work,215
10,2,8-9,MP_02,residential,residential,Work->Work,8
10,3,8-9,MP_02,residential,education,Work->Work,28
10,4,8-9,MP_02,residential,commercial,Work->Work,145
10,5,8-9,MP_02,residential,commercial,Work->Work,56
10,6,8-9,MP_02,residential,industrial,Work->Work,146
10,7,8-9,MP_02,residential,commercial,Work->Work,172
10,8,8-9,MP_02,residential,commercial,Work->Work,41
10,9,8-9,MP_02,residential,education,Work->Work,2
10,10,8-9,MP_02,residential,commercial,Work->Work,622
10,11,8-9,MP_02,residential,education,Work->Work,13
10,12,8-9,MP_02,residential,education,Work->Work,8
10,14,8-9,MP_02,residential,education,Work->Work,6
10,15,8-9,MP_02,residential,commercial,Work->Work,25
10,16,8-9,MP_02,residential,education,Work->Work,15
10,0,8-9,RT_03,residential,commercial,Leisure->Leisure,0
10,1,8-9,RT_03,residential,commercial,Leisure->Leisure,0
10,2,8-9,RT_03,residential,residential,Leisure->Leisure,0
10,3,8-9,RT_03,residential,civic,Leisure->Leisure,0
10,4,8-9,RT_03,residential,commercial,Leisure->Leisure,0
10,5,8-9,RT_03,residential,commercial,Leisure->Leisure,0
10,6,8-9,RT_03,residential,civic,Leisure->Leisure,0
10,7,8-9,RT_03,residential,commercial,Leisure->Leisure,0
10,8,8-9,RT_03,residential,commercial,Leisure->Leisure,0
10,9,8-9,RT_03,residential,civic,Leisure->Leisure,0
10,10,8-9,RT_03,residential,commercial,Leisure->Leisure,0
10,11,8-9,RT_03,residential,civic,Leisure->Leisure,0
10,12,8-9,RT_03,residential,civic,Leisure->Leisure,0
10,14,8-9,RT_03,residential,civic,Leisure->Leisure,0
10,15,8-9,RT_03,residential,commercial,Leisure->Leisure,0
10,16,8-9,RT_03,residential,civic,Leisure->Leisure,0
10,0,8-9,LI_04,residential,commercial,Work->Work,20
10,1,8-9,LI_04,residential,commercial,Work->Work,155
10,2,8-9,LI_04,residential,residential,Work->Work,6
10,3,8-9,LI_04,residential,education,Work->Work,20
10,4,8-9,LI_04,residential,commercial,Work->Work,104
10,5,8-9,LI_04,residential,commercial,Work->Work,40
10,6,8-9,LI_04,residential,industrial,Work->Work,105
10,7,8-9,LI_04,residential,commercial,Work->Work,124
10,8,8-9,LI_04,residential,commercial,Work->Work,29
10,9,8-9,LI_04,residential,education,Work->Work,2
10,10,8-9,LI_04,residential,commercial,Work->Work,449
10,11,8-9,LI_04,residential,education,Work->Work,9
10,12,8-9,LI_04,residential,education,Work->Work,6
10,14,8-9,LI_04,residential,education,Work->Work,4
10,15,8-9,LI_04,residential,commercial,Work->Work,18
10,16,8-9,LI_04,residential,education,Work->Work,11
10,0,8-9,FH_05,residential,commercial,Work->Work,24
10,1,8-9,FH_05,residential,commercial,Work->Work,186
10,2,8-9,FH_05,residential,residential,Work->Work,7
10,3,8-9,FH_05,residential,education,Work->Work,24
10,4,8-9,FH_05,residential,commercial,Work->Work,125
10,5,8-9,FH_05,residential,commercial,Work->Work,48
10,6,8-9,FH_05,residential,industrial,Work->Work,126
10,7,8-9,FH_05,residential,commercial,Work->Work,149
10,8,8-9,FH_05,residential,commercial,Work->Work,35
10,9,8-9,FH_05,residential,education,Work->Work,2
10,10,8-9,FH_05,residential,commercial,Work->Work,538
10,11,8-9,FH_05,residential,education,Work->Work,11
10,12,8-9,FH_05,residential,education,Work->Work,7
10,14,8-9,FH_05,residential,education,Work->Work,5
10,15,8-9,FH_05,residential,commercial,Work->Work,21
10,16,8-9,FH_05,residential,education,Work->Work,13
10,0,8-9,SY_06,residential,commercial,Work->Work,8
10,1,8-9,SY_06,residential,commercial,Work->Work,62
10,2,8-9,SY_06,residential,residential,Work->Work,2
10,3,8-9,SY_06,residential,education,Work->Work,8
10,4,8-9,SY_06,residential,commercial,Work->Work,42
10,5,8-9,SY_06,residential,commercial,Work->Work,16
10,6,8-9,SY_06,residential,industrial,Work->Work,42
10,7,8-9,SY_06,residential,commercial,Work->Work,50
10,8,8-9,SY_06,residential,commercial,Work->Work,12
10,9,8-9,SY_06,residential,education,Work->Work,1
10,10,8-9,SY_06,residential,commercial,Work->Work,180
10,11,8-9,SY_06,residential,education,Work->Work,4
10,12,8-9,SY_06,residential,education,Work->Work,2
10,14,8-9,SY_06,residential,education,Work->Work,2
10,15,8-9,SY_06,residential,commercial,Work->Work,7
10,16,8-9,SY_06,residential,education,Work->Work,4
10,0,8-9,HE_07,residential,commercial,Work->Work,28
10,1,8-9,HE_07,residential,commercial,Work->Work,215
10,2,8-9,HE_07,residential,residential,Work->Work,8
10,3,8-9,HE_07,residential,education,Work->Work,28
10,4,8-9,HE_07,residential,commercial,Work->Work,145
10,5,8-9,HE_07,residential,commercial,Work->Work,56
10,6,8-9,HE_07,residential,industrial,Work->Work,146
10,7,8-9,HE_07,residential,commercial,Work->Work,172
10,8,8-9,HE_07,residential,commercial,Work->Work,41
10,9,8-9,HE_07,residential,education,Work->Work,2
10,10,8-9,HE_07,residential,commercial,Work->Work,622
10,11,8-9,HE_07,residential,education,Work->Work,13
10,12,8-9,HE_07,residential,education,Work->Work,8
10,14,8-9,HE_07,residential,education,Work->Work,6
10,15,8-9,HE_07,residential,commercial,Work->Work,25
10,16,8-9,HE_07,residential,education,Work->Work,15
11,0,8-9,YC_01,residential,commercial,Work->Work,22
11,0,8-9,MP_02,residential,commercial,Work->Work,25
11,0,8-9,RT_03,residential,civic,Errand->Errand,2
11,0,8-9,LI_04,residential,commercial,Work->Work,18
11,0,8-9,FH_05,residential,commercial,Work->Work,20
11,0,8-9,SY_06,residential,education,Work->Work,10
11,0,8-9,HE_07,residential,commercial,Work->Work,28
11,1,8-9,YC_01,residential,commercial,Work->Work,108
11,1,8-9,MP_02,residential,commercial,Work->Work,122
11,1,8-9,RT_03,residential,civic,Errand->Errand,11
11,1,8-9,LI_04,residential,commercial,Work->Work,89
11,1,8-9,FH_05,residential,commercial,Work->Work,98
11,1,8-9,SY_06,residential,education,Work->Work,49
11,1,8-9,HE_07,residential,commercial,Work->Work,137
11,2,8-9,YC_01,residential,commercial,Work->Work,38
11,2,8-9,MP_02,residential,commercial,Work->Work,43
11,2,8-9,RT_03,residential,civic,Errand->Errand,4
11,2,8-9,LI_04,residential,commercial,Work->Work,31
11,2,8-9,FH_05,residential,commercial,Work->Work,34
11,2,8-9,SY_06,residential,education,Work->Work,17
11,2,8-9,HE_07,residential,commercial,Work->Work,48
11,3,8-9,YC_01,residential,commercial,Work->Work,22
11,3,8-9,MP_02,residential,commercial,Work->Work,25
11,3,8-9,RT_03,residential,civic,Errand->Errand,2
11,3,8-9,LI_04,residential,commercial,Work->Work,18
11,3,8-9,FH_05,residential,commercial,Work->Work,20
11,3,8-9,SY_06,residential,education,Work->Work,10
11,3,8-9,HE_07,residential,commercial,Work->Work,28
11,4,8-9,YC_01,residential,commercial,Work->Work,10
11,4,8-9,MP_02,residential,commercial,Work->Work,11
11,4,8-9,RT_03,residential,civic,Errand->Errand,1
11,4,8-9,LI_04,residential,commercial,Work->Work,8
11,4,8-9,FH_05,residential,commercial,Work->Work,9
11,4,8-9,SY_06,residential,education,Work->Work,4
11,4,8-9,HE_07,residential,commercial,Work->Work,12
11,5,8-9,YC_01,residential,commercial,Work->Work,7
11,5,8-9,MP_02,residential,commercial,Work->Work,8
11,5,8-9,RT_03,residential,civic,Errand->Errand,1
11,5,8-9,LI_04,residential,commercial,Work->Work,6
11,5,8-9,FH_05,residential,commercial,Work->Work,6
11,5,8-9,SY_06,residential,education,Work->Work,3
11,5,8-9,HE_07,residential,commercial,Work->Work,9
11,6,8-9,YC_01,residential,commercial,Work->Work,6
11,6,8-9,MP_02,residential,commercial,Work->Work,7
11,6,8-9,RT_03,residential,civic,Errand->Errand,1
11,6,8-9,LI_04,residential,commercial,Work->Work,5
11,6,8-9,FH_05,residential,commercial,Work->Work,5
11,6,8-9,SY_06,residential,education,Work->Work,3
11,6,8-9,HE_07,residential,commercial,Work->Work,8
11,7,8-9,YC_01,residential,commercial,Work->Work,20
11,7,8-9,MP_02,residential,commercial,Work->Work,22
11,7,8-9,RT_03,residential,civic,Errand->Errand,2
11,7,8-9,LI_04,residential,commercial,Work->Work,16
11,7,8-9,FH_05,residential,commercial,Work->Work,18
11,7,8-9,SY_06,residential,education,Work->Work,9
11,7,8-9,HE_07,residential,commercial,Work->Work,25
11,8,8-9,YC_01,residential,commercial,Work->Work,1
11,8,8-9,MP_02,residential,commercial,Work->Work,1
11,8,8-9,RT_03,residential,civic,Errand->Errand,0
11,8,8-9,LI_04,residential,commercial,Work->Work,1
11,8,8-9,FH_05,residential,commercial,Work->Work,1
11,8,8-9,SY_06,residential,education,Work->Work,0
11,8,8-9,HE_07,residential,commercial,Work->Work,1
11,9,8-9,YC_01,residential,commercial,Work->Work,3
11,9,8-9,MP_02,residential,commercial,Work->Work,4
11,9,8-9,RT_03,residential,civic,Errand->Errand,0
11,9,8-9,LI_04,residential,commercial,Work->Work,3
11,9,8-9,FH_05,residential,commercial,Work->Work,3
11,9,8-9,SY_06,residential,education,Work->Work,1
11,9,8-9,HE_07,residential,commercial,Work->Work,4
11,10,8-9,YC_01,residential,commercial,Work->Work,10
11,10,8-9,MP_02,residential,commercial,Work->Work,12
11,10,8-9,RT_03,residential,civic,Errand->Errand,1
11,10,8-9,LI_04,residential,commercial,Work->Work,9
11,10,8-9,FH_05,residential,commercial,Work->Work,10
11,10,8-9,SY_06,residential,education,Work->Work,5
11,10,8-9,HE_07,residential,commercial,Work->Work,13
11,11,8-9,YC_01,residential,commercial,Work->Work,166
11,11,8-9,MP_02,residential,commercial,Work->Work,188
11,11,8-9,RT_03,residential,civic,Errand->Errand,17
11,11,8-9,LI_04,residential,commercial,Work->Work,137
11,11,8-9,FH_05,residential,commercial,Work->Work,151
11,11,8-9,SY_06,residential,education,Work->Work,75
11,11,8-9,HE_07,residential,commercial,Work->Work,210
11,12,8-9,YC_01,residential,commercial,Work->Work,9
11,12,8-9,MP_02,residential,commercial,Work->Work,10
11,12,8-9,RT_03,residential,civic,Errand->Errand,1
11,12,8-9,LI_04,residential,commercial,Work->Work,7
11,12,8-9,FH_05,residential,commercial,Work->Work,8
11,12,8-9,SY_06,residential,education,Work->Work,4
11,12,8-9,HE_07,residential,commercial,Work->Work,11
11,13,8-9,YC_01,residential,commercial,Work->Work,0
11,13,8-9,MP_02,residential,commercial,Work->Work,0
11,13,8-9,RT_03,residential,civic,Errand->Errand,0
11,13,8-9,LI_04,residential,commercial,Work->Work,0
11,13,8-9,FH_05,residential,commercial,Work->Work,0
11,13,8-9,SY_06,residential,education,Work->Work,0
11,13,8-9,HE_07,residential,commercial,Work->Work,0
11,14,8-9,YC_01,residential,commercial,Work->Work,19
11,14,8-9,MP_02,residential,commercial,Work->Work,22
11,14,8-9,RT_03,residential,civic,Errand->Errand,2
11,14,8-9,LI_04,residential,commercial,Work->Work,16
11,14,8-9,FH_05,residential,commercial,Work->Work,18
11,14,8-9,SY_06,residential,education,Work->Work,9
11,14,8-9,HE_07,residential,commercial,Work->Work,25
11,15,8-9,YC_01,residential,commercial,Work->Work,49
11,15,8-9,MP_02,residential,commercial,Work->Work,55
11,15,8-9,RT_03,residential,civic,Errand->Errand,5
11,15,8-9,LI_04,residential,commercial,Work->Work,40
11,15,8-9,FH_05,residential,commercial,Work->Work,44
11,15,8-9,SY_06,residential,education,Work->Work,22
11,15,8-9,HE_07,residential,commercial,Work->Work,61
11,16,8-9,YC_01,residential,commercial,Work->Work,11
11,16,8-9,MP_02,residential,commercial,Work->Work,13
11,16,8-9,RT_03,residential,civic,Errand->Errand,1
11,16,8-9,LI_04,residential,commercial,Work->Work,9
11,16,8-9,FH_05,residential,commercial,Work->Work,10
11,16,8-9,SY_06,residential,education,Work->Work,5
11,16,8-9,HE_07,residential,commercial,Work->Work,14
12,0,8-9,YC_01,residential,commercial,Work->Work,18
12,1,8-9,YC_01,residential,commercial,Work->Work,16
12,2,8-9,YC_01,residential,commercial,Work->Work,12
12,3,8-9,YC_01,residential,commercial,Work->Work,22
12,4,8-9,YC_01,residential,commercial,Work->Work,5
12,5,8-9,YC_01,residential,commercial,Work->Work,8
12,6,8-9,YC_01,residential,commercial,Work->Work,2
12,7,8-9,YC_01,residential,commercial,Work->Work,6
12,8,8-9,YC_01,residential,commercial,Work->Work,2
12,9,8-9,YC_01,residential,commercial,Work->Work,29
12,10,8-9,YC_01,residential,commercial,Work->Work,5
12,11,8-9,YC_01,residential,commercial,Work->Work,6
12,12,8-9,YC_01,residential,commercial,Work->Work,106
12,13,8-9,YC_01,residential,commercial,Work->Work,0
12,14,8-9,YC_01,residential,commercial,Work->Work,12
12,15,8-9,YC_01,residential,commercial,Work->Work,19
12,16,8-9,YC_01,residential,commercial,Work->Work,10
12,0,8-9,MP_02,residential,commercial,Work->Work,21
12,1,8-9,MP_02,residential,commercial,Work->Work,18
12,2,8-9,MP_02,residential,commercial,Work->Work,14
12,3,8-9,MP_02,residential,commercial,Work->Work,25
12,4,8-9,MP_02,residential,commercial,Work->Work,6
12,5,8-9,MP_02,residential,commercial,Work->Work,9
12,6,8-9,MP_02,residential,commercial,Work->Work,2
12,7,8-9,MP_02,residential,commercial,Work->Work,7
12,8,8-9,MP_02,residential,commercial,Work->Work,2
12,9,8-9,MP_02,residential,commercial,Work->Work,33
12,10,8-9,MP_02,residential,commercial,Work->Work,6
12,11,8-9,MP_02,residential,commercial,Work->Work,7
12,12,8-9,MP_02,residential,commercial,Work->Work,121
12,13,8-9,MP_02,residential,commercial,Work->Work,0
12,14,8-9,MP_02,residential,commercial,Work->Work,14
12,15,8-9,MP_02,residential,commercial,Work->Work,22
12,16,8-9,MP_02,residential,commercial,Work->Work,11
12,0,8-9,RT_03,residential,civic,Errand->Errand,2
12,1,8-9,RT_03,residential,civic,Errand->Errand,2
12,2,8-9,RT_03,residential,civic,Errand->Errand,1
12,3,8-9,RT_03,residential,civic,Errand->Errand,3
12,4,8-9,RT_03,residential,civic,Errand->Errand,1
12,5,8-9,RT_03,residential,civic,Errand->Errand,1
12,6,8-9,RT_03,residential,civic,Errand->Errand,0
12,7,8-9,RT_03,residential,civic,Errand->Errand,1
12,8,8-9,RT_03,residential,civic,Errand->Errand,0
12,9,8-9,RT_03,residential,civic,Errand->Errand,4
12,10,8-9,RT_03,residential,civic,Errand->Errand,1
12,11,8-9,RT_03,residential,civic,Errand->Errand,1
12,12,8-9,RT_03,residential,civic,Errand->Errand,15
12,13,8-9,RT_03,residential,civic,Errand->Errand,0
12,14,8-9,RT_03,residential,civic,Errand->Errand,2
12,15,8-9,RT_03,residential,civic,Errand->Errand,3
12,16,8-9,RT_03,residential,civic,Errand->Errand,1
12,0,8-9,LI_04,residential,commercial,Work->Work,15
12,1,8-9,LI_04,residential,commercial,Work->Work,13
12,2,8-9,LI_04,residential,commercial,Work->Work,10
12,3,8-9,LI_04,residential,commercial,Work->Work,18
12,4,8-9,LI_04,residential,commercial,Work->Work,4
12,5,8-9,LI_04,residential,commercial,Work->Work,7
12,6,8-9,LI_04,residential,commercial,Work->Work,2
12,7,8-9,LI_04,residential,commercial,Work->Work,5
12,8,8-9,LI_04,residential,commercial,Work->Work,2
12,9,8-9,LI_04,residential,commercial,Work->Work,24
12,10,8-9,LI_04,residential,commercial,Work->Work,4
12,11,8-9,LI_04,residential,commercial,Work->Work,5
12,12,8-9,LI_04,residential,commercial,Work->Work,88
12,13,8-9,LI_04,residential,commercial,Work->Work,0
12,14,8-9,LI_04,residential,commercial,Work->Work,10
12,15,8-9,LI_04,residential,commercial,Work->Work,16
12,16,8-9,LI_04,residential,commercial,Work->Work,8
12,0,8-9,FH_05,residential,commercial,Work->Work,18
12,1,8-9,FH_05,residential,commercial,Work->Work,16
12,2,8-9,FH_05,residential,commercial,Work->Work,12
12,3,8-9,FH_05,residential,commercial,Work->Work,22
12,4,8-9,FH_05,residential,commercial,Work->Work,5
12,5,8-9,FH_05,residential,commercial,Work->Work,8
12,6,8-9,FH_05,residential,commercial,Work->Work,2
12,7,8-9,FH_05,residential,commercial,Work->Work,6
12,8,8-9,FH_05,residential,commercial,Work->Work,2
12,9,8-9,FH_05,residential,commercial,Work->Work,29
12,10,8-9,FH_05,residential,commercial,Work->Work,5
12,11,8-9,FH_05,residential,commercial,Work->Work,6
12,12,8-9,FH_05,residential,commercial,Work->Work,106
12,13,8-9,FH_05,residential,commercial,Work->Work,0
12,14,8-9,FH_05,residential,commercial,Work->Work,12
12,15,8-9,FH_05,residential,commercial,Work->Work,19
12,16,8-9,FH_05,residential,commercial,Work->Work,10
12,0,8-9,SY_06,residential,education,Work->Work,7
12,1,8-9,SY_06,residential,education,Work->Work,6
12,2,8-9,SY_06,residential,education,Work->Work,5
12,3,8-9,SY_06,residential,education,Work->Work,9
12,4,8-9,SY_06,residential,education,Work->Work,2
12,5,8-9,SY_06,residential,education,Work->Work,3
12,6,8-9,SY_06,residential,education,Work->Work,1
12,7,8-9,SY_06,residential,education,Work->Work,2
12,8,8-9,SY_06,residential,education,Work->Work,1
12,9,8-9,SY_06,residential,education,Work->Work,12
12,10,8-9,SY_06,residential,education,Work->Work,2
12,11,8-9,SY_06,residential,education,Work->Work,2
12,12,8-9,SY_06,residential,education,Work->Work,44
12,13,8-9,SY_06,residential,education,Work->Work,0
12,14,8-9,SY_06,residential,education,Work->Work,5
12,15,8-9,SY_06,residential,education,Work->Work,8
12,16,8-9,SY_06,residential,education,Work->Work,4
12,0,8-9,HE_07,residential,commercial,Work->Work,23
12,1,8-9,HE_07,residential,commercial,Work->Work,20
12,2,8-9,HE_07,residential,commercial,Work->Work,15
12,3,8-9,HE_07,residential,commercial,Work->Work,27
12,4,8-9,HE_07,residential,commercial,Work->Work,6
12,5,8-9,HE_07,residential,commercial,Work->Work,10
12,6,8-9,HE_07,residential,commercial,Work->Work,2
12,7,8-9,HE_07,residential,commercial,Work->Work,7
12,8,8-9,HE_07,residential,commercial,Work->Work,2
12,9,8-9,HE_07,residential,commercial,Work->Work,36
12,10,8-9,HE_07,residential,commercial,Work->Work,6
12,11,8-9,HE_07,residential,commercial,Work->Work,7
12,12,8-9,HE_07,residential,commercial,Work->Work,132
12,13,8-9,HE_07,residential,commercial,Work->Work,0
12,14,8-9,HE_07,residential,commercial,Work->Work,15
12,15,8-9,HE_07,residential,commercial,Work->Work,24
12,16,8-9,HE_07,residential,commercial,Work->Work,12
13,0,8-9,FH_05,residential,commercial,Work->Work,1
13,0,8-9,SY_06,residential,education,Work->Work,0
13,0,8-9,HE_07,residential,commercial,Work->Work,1
13,1,8-9,YC_01,residential,commercial,Work->Work,1
13,1,8-9,MP_02,residential,commercial,Work->Work,1
13,1,8-9,RT_03,residential,civic,Errand->Errand,0
13,1,8-9,LI_04,residential,commercial,Work->Work,1
13,1,8-9,FH_05,residential,commercial,Work->Work,1
13,1,8-9,SY_06,residential,education,Work->Work,0
13,1,8-9,HE_07,residential,commercial,Work->Work,1
13,2,8-9,YC_01,residential,commercial,Work->Work,1
13,2,8-9,MP_02,residential,commercial,Work->Work,1
13,2,8-9,RT_03,residential,civic,Errand->Errand,0
